ID,Link,Question Title,Section,Subject,Difficulty,Others' Pace
411376841,/answers/411376841,The units digit of,Problem Solving,Powers and Roots,Hard,1:44
411376850,/answers/411376850,Powers of Negative Fraction,Problem Solving,Powers and Roots,Hard,1:05
411376893,/answers/411376893,8^16 + 16^13,Problem Solving,Powers and Roots,Hard,2:17
411376922,/answers/411376922,A division of,Problem Solving,Probability,Hard,2:29
411376930,/answers/411376930,Harriet takes a trip,Problem Solving,Word Problems,Hard,3:41
411377022,/answers/411377022,If points p and q,Problem Solving,Word Problems,Hard,2:18
411377047,/answers/411377047,Equation with Fractions,Problem Solving,Algebra,Easy,1:29
411377348,/answers/411377348,Adding Two Grades,Problem Solving,Statistics,Easy,1:26
411377358,/answers/411377358,"Strange Operator, 3 Entries",Problem Solving,,Easy,1:28
411377366,/answers/411377366,Quotient of Mixed Numerals,Problem Solving,Arithmetic and Fractions,Easy,1:02
411377376,/answers/411377376,The Barnaby Dance,Problem Solving,Word Problems,Easy,1:46
411377391,/answers/411377391,Cow and rope,Problem Solving,Geometry,Hard,2:48
411377405,/answers/411377405,Evaluating f(x) at x = –1,Problem Solving,Powers and Roots,Easy,0:52
411377418,/answers/411377418,Line Segment Lengths ***,Problem Solving,Geometry,Easy,1:48
411377438,/answers/411377438,"If $5,000,000 is the",Problem Solving,Percents and Ratios,Easy,0:45
411377453,/answers/411377453,Alice and Bert trips,Problem Solving,Geometry,Easy,1:47
411377460,/answers/411377460,Watermelons,Problem Solving,Word Problems,Easy,1:06
411377468,/answers/411377468,Changing x,Problem Solving,Word Problems,Easy,1:01
411377482,/answers/411377482,Simplify exponent,Problem Solving,Powers and Roots,Easy,0:42
411377491,/answers/411377491,Product of Mixed Numerals,Problem Solving,Arithmetic and Fractions,Easy,1:26
411377528,/answers/411377528,Area via perimeter and diagonal,Problem Solving,Geometry,Hard,2:47
411377546,/answers/411377546,Double Matrix,Problem Solving,Word Problems,Easy,1:31
411377558,/answers/411377558,The Greatest Common Factor of 48 and 72,Problem Solving,Integer Properties,Easy,0:56
411377608,/answers/411377608,In the Antares Corporation,Problem Solving,Arithmetic and Fractions,Easy,1:11
411377620,/answers/411377620,"Equation, Sum of Reciprocals",Problem Solving,Arithmetic and Fractions,Easy,1:26
411377635,/answers/411377635,Equilateral Area ratio,Problem Solving,Geometry,Hard,1:49
411377650,/answers/411377650,Tiny root,Problem Solving,Powers and Roots,Hard,1:29
411377669,/answers/411377669,Must Be True Inequality,Problem Solving,Powers and Roots,Hard,2:25
411377675,/answers/411377675,"Peter invests $100,000",Problem Solving,Percents and Ratios,Hard,2:45
411377692,/answers/411377692,Algebraic exponential reciprocals,Problem Solving,Powers and Roots,Hard,2:09
411377716,/answers/411377716,Greatest possible range,Problem Solving,Statistics,Hard,2:47
411377734,/answers/411377734,Seven cars of seven,Problem Solving,Counting,Hard,2:35
411377772,/answers/411377772,Off-center Circle Area,Problem Solving,Coordinate Plane,Very Hard,3:00
411377788,/answers/411377788,Digit sum from 0 to 99,Problem Solving,Word Problems,Very Hard,3:00
411377794,/answers/411377794,circle and third vertex,Problem Solving,Geometry,Very Hard,1:49
411377830,/answers/411377830,Jeanette Drives 90 Miles,Problem Solving,Percents and Ratios,Easy,1:17
411377844,/answers/411377844,X students,Problem Solving,Statistics,Easy,0:54
411377857,/answers/411377857,Ann and Bob sit apart,Problem Solving,Counting,Very Hard,2:02
411377872,/answers/411377872,If A is the initial amount,Problem Solving,Algebra,Very Hard,2:31
411377897,/answers/411377897,Equivalent Absolute Value Inequality,Problem Solving,,Very Hard,2:30
411377908,/answers/411377908,Coin flipped 6 times,Problem Solving,Probability,Very Hard,2:06
411377922,/answers/411377922,Distance between points,Problem Solving,Coordinate Plane,Very Hard,1:48
411377928,/answers/411377928,Erina's marbles,Problem Solving,Arithmetic and Fractions,Very Hard,1:44
411377943,/answers/411377943,Segment diagram,Problem Solving,Geometry,Very Hard,4:40
411377960,/answers/411377960,Region R is,Problem Solving,Probability,Very Hard,3:49
411377970,/answers/411377970,"Region R, geometric probability ****",Problem Solving,Coordinate Plane,Very Hard,2:37
411377980,/answers/411377980,Equivalent functions,Problem Solving,Algebra,Very Hard,1:30
411377995,/answers/411377995,15^k divisor 759325,Problem Solving,Integer Properties,Very Hard,2:10
411378002,/answers/411378002,20 percent of 3k is 6,Problem Solving,Percents and Ratios,Easy,0:50
411378018,/answers/411378018,Essay word count,Problem Solving,Word Problems,Easy,1:12
411378056,/answers/411378056,concave pentagon area,Problem Solving,Geometry,Very Hard,4:08
411378067,/answers/411378067,Evaluation with roots,Problem Solving,Powers and Roots,Very Hard,2:10
411378104,/answers/411378104,Set M is composed,Problem Solving,Arithmetic and Fractions,Very Hard,2:26
411378119,/answers/411378119,Series with fraction differences,Problem Solving,Word Problems,Very Hard,3:20
411378124,/answers/411378124,Remainder of 2,Problem Solving,Integer Properties,Very Hard,1:12
411378133,/answers/411378133,Four consecutive integers,Problem Solving,Integer Properties,Very Hard,2:27
411378154,/answers/411378154,Password,Problem Solving,Counting,Very Hard,1:59
411378165,/answers/411378165,Large difference of squares,Problem Solving,Algebra,Very Hard,1:29
411378180,/answers/411378180,GCD 2x 3y,Problem Solving,Integer Properties,Very Hard,1:12
411378204,/answers/411378204,One success for win,Problem Solving,Probability,Very Hard,2:47
411378215,/answers/411378215,Right triangle area,Problem Solving,Coordinate Plane,Very Hard,3:30
411378226,/answers/411378226,Set Q consists,Problem Solving,Statistics,Very Hard,1:58
411378270,/answers/411378270,16 gifts,Problem Solving,Counting,Very Hard,2:11
411378280,/answers/411378280,Cylinder percentage decrease,Problem Solving,Geometry,Very Hard,2:36
411378304,/answers/411378304,Cars in a Dealership Lot,Problem Solving,Word Problems,Very Hard,3:13
411378317,/answers/411378317,Children's shirts,Problem Solving,Counting,Very Hard,1:25
411378329,/answers/411378329,Hidden Pythagorean Triplet,Problem Solving,Geometry,Very Hard,2:16
411378347,/answers/411378347,Root rewrite,Problem Solving,Powers and Roots,Very Hard,2:36
411378363,/answers/411378363,Triangular dot array,Problem Solving,Counting,Very Hard,2:37
411378368,/answers/411378368,Reselling gift boxes,Problem Solving,Word Problems,Very Hard,4:35
411378390,/answers/411378390,Zamenhof Language School,Problem Solving,Word Problems,Very Hard,3:05
411378411,/answers/411378411,Circular Segment in First Quadrant,Problem Solving,Coordinate Plane,Very Hard,4:17
411378447,/answers/411378447,Lines and triangles,Problem Solving,Geometry,Very Hard,2:12
411378460,/answers/411378460,Mnemosyne Middle School,Problem Solving,Word Problems,Very Hard,5:16
411378473,/answers/411378473,If (a x b x c)/14 equals,Problem Solving,Integer Properties,Very Hard,1:29
411378489,/answers/411378489,Kakuro counting,Problem Solving,Counting,Very Hard,2:53
411378540,/answers/411378540,Two equations,Problem Solving,Algebra,Easy,1:18
411378547,/answers/411378547,On a certain high school team,Problem Solving,Percents and Ratios,Easy,1:20
411378593,/answers/411378593,At a certain store,Problem Solving,Percents and Ratios,Easy,0:45
411378621,/answers/411378621,10^a + 10^b + 10^c,Problem Solving,Counting,Very Hard,2:38
411378650,/answers/411378650,40 million,Problem Solving,Integer Properties,Very Hard,2:28
411378687,/answers/411378687,"This year, a woman",Problem Solving,Word Problems,Very Hard,3:36
411378699,/answers/411378699,Farm Animals,Problem Solving,Percents and Ratios,Easy,0:59
411378763,/answers/411378763,Wholesale Coffee Cups,Problem Solving,Word Problems,Easy,1:41
411378796,/answers/411378796,"In 2004, Cindy had mutual fund",Problem Solving,Percents and Ratios,Easy,1:12
411378803,/answers/411378803,In Aldebaran Corporation,Problem Solving,Percents and Ratios,Easy,0:51
411378815,/answers/411378815,Remainder dividing by 6,Problem Solving,Integer Properties,Very Hard,1:46
411378845,/answers/411378845,Which rule,Problem Solving,Powers and Roots,Very Hard,1:24
411378859,/answers/411378859,Must Be Greater Than p,Problem Solving,Algebra,Very Hard,2:05
411378893,/answers/411378893,Find k given range for k-squared,Problem Solving,Powers and Roots,Very Hard,0:46
411378910,/answers/411378910,Concert ticket VIC,Problem Solving,Word Problems,Very Hard,5:11
411378924,/answers/411378924,The above 11 x 11,Problem Solving,Counting,Very Hard,2:16
411379199,/answers/411379199,Equilateral from diameter,Problem Solving,,Very Hard,5:05
411379214,/answers/411379214,Logarithmic derivation,Problem Solving,Powers and Roots,Very Hard,3:41
411379279,/answers/411379279,Dividing money,Problem Solving,Word Problems,Very Hard,4:21
411379290,/answers/411379290,Exactly 3 divisors,Problem Solving,Integer Properties,Very Hard,2:21
411379317,/answers/411379317,Jevan paints 3 rooms,Problem Solving,Counting,Very Hard,2:15
411379350,/answers/411379350,(3 x 10^20)*(3 x 10^-5),Problem Solving,Powers and Roots,Easy,0:28
411379356,/answers/411379356,Mixed Numeral Squared,Problem Solving,Arithmetic and Fractions,Easy,0:41
411379369,/answers/411379369,"1 of 2 values is y, mean is 4x",Problem Solving,Statistics,Easy,0:46
411379378,/answers/411379378,4x,Problem Solving,Algebra,Easy,0:40
411379382,/answers/411379382,The price of sneakers,Problem Solving,Percents and Ratios,Easy,1:04
411379393,/answers/411379393,Peeling Potatoes,Problem Solving,Percents and Ratios,Easy,0:49
411379411,/answers/411379411,n^n product,Problem Solving,Integer Properties,Very Hard,2:44
411379419,/answers/411379419,"Sarah invested $38,700",Problem Solving,Percents and Ratios,Very Hard,2:21
411379426,/answers/411379426,Root with exponents,Problem Solving,Powers and Roots,Very Hard,2:36
411379441,/answers/411379441,Multiplicative recursive sequence,Problem Solving,Word Problems,Very Hard,4:18
411379454,/answers/411379454,Three randomly selected primes,Problem Solving,Probability,Very Hard,2:56
411379472,/answers/411379472,Paracelsus University,Problem Solving,Word Problems,Very Hard,3:16
411379477,/answers/411379477,Three Circles in Equilateral,Problem Solving,Geometry,Very Hard,3:47
411379489,/answers/411379489,Product with variable digits ***,Problem Solving,Arithmetic and Fractions,Very Hard,3:48
411379499,/answers/411379499,Empty pool after 1 minute,Problem Solving,Word Problems,Very Hard,3:09
411379511,/answers/411379511,If p and q,Problem Solving,Integer Properties,Very Hard,2:46
411379518,/answers/411379518,15 dots on circle,Problem Solving,Counting,Very Hard,2:47
411379528,/answers/411379528,Circle probability,Problem Solving,Probability,Very Hard,2:07
411379532,/answers/411379532,Shake hands with 3 people,Problem Solving,Counting,Very Hard,1:29
411379600,/answers/411379600,(8 x 10^40)/(1 x 10^10),Problem Solving,Powers and Roots,Easy,0:20
411379636,/answers/411379636,Triangle Leg and Hypotenuse,Problem Solving,Geometry,Very Hard,4:21
411379648,/answers/411379648,Hippocrates of Chios,Problem Solving,Geometry,Very Hard,4:46
411379715,/answers/411379715,Absolute quadratic,Problem Solving,Algebra,Very Hard,2:40
411379734,/answers/411379734,Product of Two Odd Digits,Problem Solving,Word Problems,Very Hard,3:19
411379739,/answers/411379739,Yuan to Euros to Dollars,Problem Solving,Word Problems,Very Hard,4:55
411379769,/answers/411379769,(2xy^2) * (7x^3y^3) =,Problem Solving,Powers and Roots,Easy,0:27
411379784,/answers/411379784,Bob's Breakfast and Lunch,Problem Solving,Probability,Very Hard,3:29
411379798,/answers/411379798,Colored chips,Problem Solving,Integer Properties,Very Hard,2:39
411379811,/answers/411379811,Sum of digits is 2,Problem Solving,Counting,Very Hard,2:48
411379832,/answers/411379832,zeros to left of decimal,Problem Solving,Powers and Roots,Very Hard,2:05
411379850,/answers/411379850,Which must be true,Problem Solving,Integer Properties,Very Hard,1:59
411379870,/answers/411379870,Possible roots,Problem Solving,Algebra,Very Hard,1:35
411379896,/answers/411379896,Triangles with segment lacunae,Problem Solving,Geometry,Very Hard,3:57
411379907,/answers/411379907,Henry's Hot Deals,Problem Solving,Word Problems,Very Hard,4:18
411379944,/answers/411379944,Faster car arrives first,Problem Solving,Word Problems,Very Hard,5:06
411379954,/answers/411379954,Difference of Squares = 1155,Problem Solving,Counting,Very Hard,2:15
411379967,/answers/411379967,Must be odd,Problem Solving,Powers and Roots,Very Hard,1:25
411379997,/answers/411379997,Root a plus root b,Problem Solving,Powers and Roots,Very Hard,3:00
411380010,/answers/411380010,Sum of Three Digits,Problem Solving,Word Problems,Very Hard,3:10
411380022,/answers/411380022,Secret Pair Numbers,Problem Solving,Word Problems,Very Hard,2:57
411380033,/answers/411380033,Possible Triangle Areas,Problem Solving,Geometry,Very Hard,1:24
411380058,/answers/411380058,Equation with absolutes,Problem Solving,Algebra,Very Hard,2:57
411380069,/answers/411380069,Possible cube factors,Problem Solving,Counting,Very Hard,2:19
411380079,/answers/411380079,"100 Boxes, Four Cubes",Problem Solving,Geometry,Very Hard,2:53
411380096,/answers/411380096,Odd even,Problem Solving,Integer Properties,Very Hard,1:49
411380116,/answers/411380116,Quadrilateral with integer sides,Problem Solving,Counting,Very Hard,2:14
411380122,/answers/411380122,Five Free Throws,Problem Solving,Probability,Very Hard,5:06
411380155,/answers/411380155,"Four-Door Cars, Back-Up Cams",Problem Solving,Word Problems,Very Hard,5:28
411380166,/answers/411380166,Cyclic Isosceles Triangles,Problem Solving,Counting,Very Hard,2:27
411380178,/answers/411380178,Digit product is 210,Problem Solving,Counting,Very Hard,1:31
411380218,/answers/411380218,Rhombus and square,Problem Solving,Geometry,Very Hard,2:42
411380228,/answers/411380228,Lattice points in circle,Problem Solving,Coordinate Plane,Very Hard,3:25
411380547,/answers/411380547,4 by 4 point grid,Problem Solving,Counting,Very Hard,2:49
411380675,/answers/411380675,state’s premier consulting firm,Sentence Correction,Idioms,Medium,1:21
411380781,/answers/411380781,Riders who wear bicycle,Critical Reasoning,Paragraph Arguments,Medium,1:15
411380788,/answers/411380788,Gall’s theory of mental processes,Reading Comprehension,Short Passages,Medium,1:35
411380796,/answers/411380796,Gall’s theory of mental processes,Reading Comprehension,Short Passages,Easy,0:49
411380811,/answers/411380811,Gall’s theory of mental processes,Reading Comprehension,Short Passages,Hard,2:45
411380820,/answers/411380820,The Engineering Department,Sentence Correction,Diction,Medium,1:20
411380832,/answers/411380832,Mountain County and Sunrise,Critical Reasoning,Evaluating the Argument,Medium,2:10
411381041,/answers/411381041,William Gladstone,Sentence Correction,Grammatical Construction,Medium,1:32
411381070,/answers/411381070,Smalltown Chamber of Commerce,Critical Reasoning,Strengthening,Medium,1:58
411381123,/answers/411381123,Marcus Junius Brutus,Sentence Correction,Parallelism,Medium,1:29
411381207,/answers/411381207,Atalanta High School,Critical Reasoning,Weakening,Medium,1:25
411381220,/answers/411381220,Environmental Regulations,Reading Comprehension,Long Passages,Medium,1:53
411381250,/answers/411381250,Environmental Regulations,Reading Comprehension,Long Passages,Medium,1:19
411381254,/answers/411381254,Environmental Regulations,Reading Comprehension,Long Passages,Medium,1:28
411381261,/answers/411381261,Environmental Regulations,Reading Comprehension,Long Passages,Medium,1:15
411382573,/answers/411382573,The largest trade deficit,Sentence Correction,Grammatical Construction,Medium,1:31
411382607,/answers/411382607,Locust swarms have ravaged much of Suwathia,Critical Reasoning,Weakening,Medium,2:05
411382649,/answers/411382649,"Next October, the commission's",Sentence Correction,Verb Form,Medium,0:43
411382657,/answers/411382657,A luxury apartment condo recently opened up,Critical Reasoning,Weakening,Medium,1:41
411382672,/answers/411382672,In the second quarter,Sentence Correction,"Parallelism, Diction",Medium,1:26
411382699,/answers/411382699,Diamond Enterprises,Critical Reasoning,Conclusion/Inference,Medium,2:08
411382715,/answers/411382715,East Asian sector,Sentence Correction,Diction,Medium,0:56
411382729,/answers/411382729,A soccer league is divided into a,Critical Reasoning,Strengthening,Medium,1:59
411382886,/answers/411382886,Rachel drove the,Data Sufficiency,Word Problems,Very Hard,2:13
411383971,/answers/411383971,Children and Language Acquisition,Reading Comprehension,Short Passages,Medium,1:08
411383979,/answers/411383979,Children and Language Acquisition,Reading Comprehension,Short Passages,Medium,1:08
411383991,/answers/411383991,Children and Language Acquisition,Reading Comprehension,Short Passages,Hard,2:20
411384012,/answers/411384012,Being America's national bird,Sentence Correction,"Logical Predication, Diction",Medium,1:24
411384122,/answers/411384122,A minor league,Critical Reasoning,Strengthening,Medium,1:40
411384131,/answers/411384131,Unlike Walt Whitman's gregariousness,Sentence Correction,Parallelism,Medium,1:19
411384380,/answers/411384380,Poverty in Alumba,Critical Reasoning,Conclusion/Inference,Medium,1:51
411384387,/answers/411384387,The CFO's detailed analysis,Sentence Correction,Idioms,Medium,1:23
411384404,/answers/411384404,"Last year, the composite CEHE",Critical Reasoning,Structure (Arguments),Medium,2:06
411384474,/answers/411384474,The Surface of Venus,Reading Comprehension,Long Passages,Medium,1:36
411384488,/answers/411384488,The Surface of Venus,Reading Comprehension,Long Passages,Medium,1:23
411384499,/answers/411384499,The Surface of Venus,Reading Comprehension,Long Passages,Medium,1:48
411384512,/answers/411384512,The Surface of Venus,Reading Comprehension,Long Passages,Hard,1:21
411384532,/answers/411384532,Hadrons in the Nucleus,Sentence Correction,Agreement,Medium,1:12
411385940,/answers/411385940,Examples of Generalized AND Rule Quiz #2,Math Lesson Quizzes,Examples of Generalized AND Rule,Medium,1:12
411385941,/answers/411385941,Examples of Generalized AND Rule Quiz #2,Math Lesson Quizzes,Examples of Generalized AND Rule,Hard,1:39
411385942,/answers/411385942,Examples of Generalized AND Rule Quiz #2,Math Lesson Quizzes,Examples of Generalized AND Rule,Medium,1:40
411385943,/answers/411385943,Examples of Generalized AND Rule Quiz #2,Math Lesson Quizzes,Examples of Generalized AND Rule,Very Hard,1:49
411385944,/answers/411385944,Examples of Generalized AND Rule Quiz #2,Math Lesson Quizzes,Examples of Generalized AND Rule,Medium,1:35
411386307,/answers/411386307,"Several years ago, the number of wood",Critical Reasoning,Paradox,Medium,1:52
411386342,/answers/411386342,With a global team,Sentence Correction,Grammatical Construction,Medium,1:26
411386355,/answers/411386355,New sports arena design,Critical Reasoning,Weakening,Medium,1:38
411386370,/answers/411386370,Even-toed ungulates,Sentence Correction,Grammatical Construction,Medium,1:15
411386382,/answers/411386382,Algorpal Industries produces,Critical Reasoning,Evaluating,Medium,1:59
411386387,/answers/411386387,Senator Baxter's suggestion,Sentence Correction,Rhetorical Construction,Medium,1:10
411386394,/answers/411386394,poets who die young,Critical Reasoning,Conclusion/Inference,Medium,1:28
411386401,/answers/411386401,Bimetallism,Reading Comprehension,Long Passages,Medium,1:23
411386415,/answers/411386415,Bimetallism,Reading Comprehension,Long Passages,Easy,1:03
411386432,/answers/411386432,Bimetallism,Reading Comprehension,Long Passages,Hard,1:43
411386444,/answers/411386444,Bimetallism,Reading Comprehension,Long Passages,Hard,2:56
411386461,/answers/411386461,The Battle of Antietam,Sentence Correction,Agreement,Medium,0:56
411386530,/answers/411386530,Franchises in the Hospital,Critical Reasoning,Structure (Arguments),Medium,2:14
411386540,/answers/411386540,Supply-side economics,Sentence Correction,Parallelism,Medium,1:24
411386554,/answers/411386554,leaving lights on & burglary,Critical Reasoning,Structure (Arguments),Medium,1:11
411386583,/answers/411386583,Whereas both Europe and,Sentence Correction,Parallelism,Medium,1:13
411386615,/answers/411386615,Discarding Substandard Apples,Critical Reasoning,Assumption,Medium,1:45
411386623,/answers/411386623,The Book of Kells,Sentence Correction,Parallelism,Medium,1:22
411386629,/answers/411386629,Aid workers have worried,Critical Reasoning,Structure (Arguments),Medium,2:08
411386663,/answers/411386663,King Arthur,Reading Comprehension,Long Passages,Medium,2:29
411386690,/answers/411386690,King Arthur,Reading Comprehension,Long Passages,Easy,2:05
411386699,/answers/411386699,King Arthur,Reading Comprehension,Long Passages,Easy,1:59
411386771,/answers/411386771,King Arthur,Reading Comprehension,Long Passages,Very Hard,1:56
411386779,/answers/411386779,"Adolphe Menjou, known for",Sentence Correction,Agreement,Medium,1:30
411386792,/answers/411386792,marine life in Ryukyu,Critical Reasoning,Paragraph Arguments,Medium,1:23
411386803,/answers/411386803,"Peyer's patches, located in",Sentence Correction,Logical Predication,Medium,1:35
411386818,/answers/411386818,Doctors who are Lawyers,Critical Reasoning,Assumption,Medium,1:57
411386829,/answers/411386829,Perennially the world's leader,Sentence Correction,Logical Predication,Medium,1:22
411386838,/answers/411386838,"A senator, near the",Critical Reasoning,Flawed Argument,Medium,1:42
411386877,/answers/411386877,Progesterone,Sentence Correction,Idioms,Medium,1:05
411386905,/answers/411386905,A table made entirely from the trunk,Critical Reasoning,,Medium,1:58
411386916,/answers/411386916,Speech Recognition,Reading Comprehension,Medium Passages,Medium,1:29
411386985,/answers/411386985,Speech Recognition,Reading Comprehension,Medium Passages,Medium,1:40
411387000,/answers/411387000,Speech Recognition,Reading Comprehension,Medium Passages,Hard,1:54
411387019,/answers/411387019,Walter Mondale had a,Sentence Correction,Verb Form,Medium,1:33
411387032,/answers/411387032,Educator: Despite claims that books offer a,Critical Reasoning,Weakening,Medium,1:45
411387046,/answers/411387046,The relief organization,Sentence Correction,Idioms,Medium,1:23
411387069,/answers/411387069,The number of Tundra swan in an,Critical Reasoning,Paradox,Medium,1:51
411387084,/answers/411387084,China's economy is currently,Sentence Correction,"Parallelism, Agreement, Logical Predication",Medium,0:46
411387092,/answers/411387092,World Supply of Helium,Critical Reasoning,Strengthening,Medium,1:39
411387103,/answers/411387103,Metabolism and Temperature,Reading Comprehension,Short Passages,Medium,1:32
411387111,/answers/411387111,Metabolism and Temperature,Reading Comprehension,Short Passages,Hard,1:57
411387118,/answers/411387118,Metabolism and Temperature,Reading Comprehension,Short Passages,Medium,1:19
411387127,/answers/411387127,Why the various Generals,Sentence Correction,"Agreement, Diction",Medium,1:28
411387157,/answers/411387157,factory union membership,Critical Reasoning,Conclusion/Inference,Medium,1:35
411387176,/answers/411387176,Thoreau stood by his principles,Sentence Correction,Rhetorical Construction,Medium,1:12
411387187,/answers/411387187,The Green Peas Grocery,Critical Reasoning,Evaluating,Medium,1:26
411387227,/answers/411387227,The state of Maine,Sentence Correction,Rhetorical Construction,Medium,1:30
411387241,/answers/411387241,2D and 3D Films,Critical Reasoning,Assumption,Medium,1:29
411387270,/answers/411387270,Daily Coffee Consumption,Reading Comprehension,,Medium,2:24
411387308,/answers/411387308,Daily Coffee Consumption,Reading Comprehension,Medium Passages,Hard,2:42
411387350,/answers/411387350,Daily Coffee Consumption,Reading Comprehension,Medium Passages,Easy,1:12
411387361,/answers/411387361,The success of the first landing on,Sentence Correction,Logical Predication,Medium,1:27
411387371,/answers/411387371,Hillsburgh and Nansensville,Critical Reasoning,Paradox,Medium,1:42
411387378,/answers/411387378,Balancing the need for,Sentence Correction,Parallelism,Medium,1:09
411387384,/answers/411387384,HR Complaints at Sarpedon,Critical Reasoning,Conclusion/Inference,Medium,1:46
411387396,/answers/411387396,The Atlantic Ocean,Sentence Correction,Parallelism,Medium,1:25
411387407,/answers/411387407,Overcrowded Students Failing,Critical Reasoning,Strengthening,Medium,1:50
411387423,/answers/411387423,Colonial Feminism,Reading Comprehension,,Medium,1:56
411387432,/answers/411387432,Colonial Feminism,Reading Comprehension,,Hard,2:45
411388917,/answers/411388917,Like the cult status,Sentence Correction,Parallelism,Medium,0:59
411388927,/answers/411388927,Time to Make Well-Made Clothing,Critical Reasoning,Paradox,Medium,1:50
411388941,/answers/411388941,Lazarus’s color hierarchy,Reading Comprehension,Long Passages,Medium,2:36
411388962,/answers/411388962,Lazarus’s color hierarchy,Reading Comprehension,Long Passages,Medium,2:07
411388967,/answers/411388967,Dorn Consulting handles,Sentence Correction,Agreement,Medium,1:04
411388983,/answers/411388983,Factors in Bankruptcy,Critical Reasoning,Paradox,Medium,1:43
411388993,/answers/411388993,What the eye sees,Sentence Correction,Rhetorical Construction,Medium,1:14
411388995,/answers/411388995,Powers in a fraction,Data Sufficiency,Algebra,Very Hard,2:35
411389008,/answers/411389008,The Dvorak keyboard,Critical Reasoning,Weakening,Medium,1:38
411389030,/answers/411389030,Metabolism and Temperature,Reading Comprehension,Short Passages,Medium,1:36
411389048,/answers/411389048,Metabolism and Temperature,Reading Comprehension,Short Passages,Easy,1:43
411389055,/answers/411389055,Metabolism and Temperature,Reading Comprehension,Short Passages,Easy,1:10
411389061,/answers/411389061,The CEO said that,Sentence Correction,Grammatical Construction,Medium,1:16
411389072,/answers/411389072,Soft Drinks Manufacturer,Critical Reasoning,Flawed Argument,Medium,1:32
411389080,/answers/411389080,Zhou Enlai,Sentence Correction,Rhetorical Construction,Medium,1:45
411389093,/answers/411389093,The TJ-700 and,Critical Reasoning,Evaluating,Medium,1:44
411389100,/answers/411389100,Sir Walter Scott,Sentence Correction,Logical Predication,Medium,0:46
411389109,/answers/411389109,Epidemiologist: Malaria passes,Critical Reasoning,Paragraph Arguments,Medium,1:58
411389115,/answers/411389115,The 'Trophic Contamination Hypothesis',Reading Comprehension,Short Passages,Medium,1:38
411389144,/answers/411389144,The 'Trophic Contamination Hypothesis',Reading Comprehension,Short Passages,Hard,1:46
411389162,/answers/411389162,The 'Trophic Contamination Hypothesis',Reading Comprehension,Short Passages,Very Hard,1:24
411389192,/answers/411389192,Vendacraft's announcement of,Sentence Correction,Agreement,Medium,1:14
411389212,/answers/411389212,The element ytterbium increases,Critical Reasoning,Weakening,Medium,1:50
411389236,/answers/411389236,Declaration and Leviathan,Sentence Correction,Parallelism,Medium,1:15
411389256,/answers/411389256,the foundations of houses,Critical Reasoning,Evaluating,Easy,1:26
411389269,/answers/411389269,Scholarship Money,Sentence Correction,Diction,Medium,0:52
411389283,/answers/411389283,Vacant Homes Downtown,Critical Reasoning,Paradox,Easy,2:12
411389294,/answers/411389294,Environmental Regulations,Reading Comprehension,Long Passages,Medium,1:42
411389297,/answers/411389297,Environmental Regulations,Reading Comprehension,Long Passages,Easy,1:05
411389306,/answers/411389306,Environmental Regulations,Reading Comprehension,Long Passages,Easy,1:03
411389328,/answers/411389328,Environmental Regulations,Reading Comprehension,Long Passages,Hard,2:17
411389337,/answers/411389337,The CEO attributed,Sentence Correction,Parallelism,Medium,0:58
411389356,/answers/411389356,The lobbyist accused of,Critical Reasoning,Flawed Argument,Medium,1:24
411389365,/answers/411389365,"The candidate, fresh from",Sentence Correction,Parallelism,Medium,1:39
411389372,/answers/411389372,"In the twentieth century, art",Critical Reasoning,"Assumption, Praxis Reading 1 Question",Medium,2:00
411389378,/answers/411389378,The Moon is Blue,Sentence Correction,Idioms,Medium,1:16
411389389,/answers/411389389,"The Fieldpark nuclear power plant, cited three",Critical Reasoning,Assumption,Medium,1:51
411389401,/answers/411389401,Having established a base,Sentence Correction,Agreement,Medium,1:31
411389438,/answers/411389438,Chronic Pain,Critical Reasoning,Weakening,Medium,1:53
411389466,/answers/411389466,Arctic Curlew,Reading Comprehension,,Medium,2:18
411389476,/answers/411389476,Arctic Curlew,Reading Comprehension,,Very Hard,1:55
411389494,/answers/411389494,Arctic Curlew,Reading Comprehension,,Very Hard,1:10
411389500,/answers/411389500,The Hundred Days conflict,Sentence Correction,Idioms,Medium,0:51
411389509,/answers/411389509,Atlas Trucking,Critical Reasoning,Evaluating the Argument,Medium,1:58
411389522,/answers/411389522,Just as the ancient,Sentence Correction,Idioms,Medium,1:05
411389529,/answers/411389529,The Interstate Bridge,Critical Reasoning,Structure (Arguments),Medium,1:38
411389542,/answers/411389542,Hydrogen nucleus,Sentence Correction,Agreement,Medium,0:47
411389548,/answers/411389548,State politicians are optimistic,Critical Reasoning,Structure (Arguments),Medium,1:56
411389565,/answers/411389565,The Alvarez Hypothesis,Reading Comprehension,Long Passages,Medium,1:23
411389582,/answers/411389582,The Alvarez Hypothesis,Reading Comprehension,Long Passages,Hard,3:08
411389598,/answers/411389598,The Alvarez Hypothesis,Reading Comprehension,Long Passages,Easy,1:11
411389646,/answers/411389646,The Alvarez Hypothesis,Reading Comprehension,Long Passages,Easy,1:25
411389661,/answers/411389661,Snow leopards live in,Sentence Correction,Idioms,Hard,1:43
411389668,/answers/411389668,McCray's Dairy Industries,Critical Reasoning,Assumption,Medium,1:43
